split,scene,image,flight,family,venue,tof_cm,boxes
train,S1,S1_futsal_C3clean_20260726_082811_f000672.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,233,1
train,S1,S1_futsal_C3clean_20260726_082811_f000678.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,225,1
train,S1,S1_futsal_C3clean_20260726_082811_f000684.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,235,1
train,S1,S1_futsal_C3clean_20260726_082811_f000690.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,234,1
train,S1,S1_futsal_C3clean_20260726_082811_f000696.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,234,1
train,S1,S1_futsal_C3clean_20260726_082811_f000702.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,234,1
train,S1,S1_futsal_C3clean_20260726_082811_f000708.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,227,1
train,S1,S1_futsal_C3clean_20260726_082811_f000714.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,230,1
train,S1,S1_futsal_C3clean_20260726_082811_f000720.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,231,1
train,S1,S1_futsal_C3clean_20260726_082811_f000726.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,231,1
train,S1,S1_futsal_C3clean_20260726_082811_f000732.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,236,1
train,S1,S1_futsal_C3clean_20260726_082811_f000738.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,233,1
train,S1,S1_futsal_C3clean_20260726_082811_f000744.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,230,1
train,S1,S1_futsal_C3clean_20260726_082811_f000750.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,231,1
train,S1,S1_futsal_C3clean_20260726_082811_f000756.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,231,1
train,S1,S1_futsal_C3clean_20260726_082811_f000762.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,229,1
train,S1,S1_futsal_C3clean_20260726_082811_f000768.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,230,1
train,S1,S1_futsal_C3clean_20260726_082811_f000774.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,232,1
train,S1,S1_futsal_C3clean_20260726_082811_f000780.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,232,1
train,S1,S1_futsal_C3clean_20260726_082811_f000786.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,238,1
train,S1,S1_futsal_C3clean_20260726_082811_f000792.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,232,1
train,S1,S1_futsal_C3clean_20260726_082811_f000798.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,235,1
train,S1,S1_futsal_C3clean_20260726_082811_f000804.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,230,1
train,S1,S1_futsal_C3clean_20260726_082811_f000810.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,228,1
train,S1,S1_futsal_C3clean_20260726_082811_f000816.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,222,1
train,S1,S1_futsal_C3clean_20260726_082811_f000822.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,211,1
train,S1,S1_futsal_C3clean_20260726_082811_f000828.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,196,1
train,S1,S1_futsal_C3clean_20260726_082811_f000834.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,171,1
train,S1,S1_futsal_C3clean_20260726_082811_f000840.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,147,1
train,S1,S1_futsal_C3clean_20260726_082811_f000846.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,133,1
train,S1,S1_futsal_C3clean_20260726_082811_f000852.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,111,1
train,S1,S1_futsal_C3clean_20260726_082811_f000858.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,90,1
train,S1,S1_futsal_C3clean_20260726_082811_f000864.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,63,1
train,S1,S1_futsal_C3clean_20260726_082811_f000870.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,55,1
train,S1,S1_futsal_C3clean_20260726_082811_f000876.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,47,1
train,S1,S1_futsal_C3clean_20260726_082811_f000882.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,41,1
train,S1,S1_futsal_C3clean_20260726_082811_f000888.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,35,1
train,S1,S1_futsal_C3clean_20260726_082811_f000894.jpg,S1_futsal_C3clean_20260726_082811,C3_occ_setup_stills,rooftop_court,26,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000119.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,82,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000126.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,82,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000133.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,83,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000140.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,83,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000147.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,84,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000154.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,84,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000161.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,85,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000168.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,94,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000175.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,100,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000182.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,103,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000189.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,116,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000196.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,127,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000203.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,134,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000210.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,142,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000217.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,145,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000224.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,154,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000231.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,158,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000238.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,166,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000245.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,174,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000252.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,178,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000259.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,187,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000266.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,197,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000273.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000280.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000287.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000294.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,202,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000301.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,199,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000308.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,200,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000315.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,199,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000322.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,197,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000329.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,201,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000336.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000343.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000350.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000357.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000364.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000371.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000378.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000385.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000392.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000399.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000406.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000413.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000420.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000427.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000434.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000441.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000448.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000455.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000462.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000469.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000476.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000483.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000490.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000497.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000504.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000511.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000518.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000525.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000532.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000539.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000546.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000553.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000560.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000567.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000574.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000581.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000588.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000595.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000602.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000609.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000616.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000623.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000630.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000637.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000644.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,202,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000651.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000658.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000665.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000672.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000679.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000686.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,212,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000693.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000700.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000707.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000714.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000721.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000728.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000735.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000742.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000749.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000756.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,203,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000763.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000770.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000777.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000784.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000791.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000798.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000805.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000812.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,211,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000819.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000826.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000833.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000840.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000847.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000854.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000861.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,204,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000868.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000875.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000882.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000889.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000896.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000903.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000910.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000917.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,205,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000924.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000931.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000938.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000945.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000952.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,212,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000959.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000966.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000973.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000980.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,208,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000987.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,210,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f000994.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001001.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001008.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001015.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001022.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,206,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001029.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,209,1
train,S1,S1_futsal_C3cleanH_20260727_081120_f001036.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,rooftop_court,207,1
