image,flight,role,pair_id,tags,x,y,w,h,sqrt_area_px,coco_size,tof_cm,yaw_deg,occluder,occ_level,occlusion_frac,gsd_at_mat_mm_px,est_length_mm_at_mat_plane
S1_futsal_C1_20260724_075340_f003104.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,351.0,199.0,51.0,21.0,32.73,medium,27,36,none,0,,,
S1_futsal_C1_20260724_075340_f003112.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,347.0,203.0,52.0,21.0,33.05,medium,28,36,none,0,,,
S1_futsal_C1_20260724_075340_f003120.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,344.0,205.0,52.0,21.0,33.05,medium,28,36,none,0,,,
S1_futsal_C1_20260724_075340_f003128.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,339.0,209.0,55.0,22.0,34.79,medium,28,37,none,0,,,
S1_futsal_C1_20260724_075340_f003136.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,332.0,212.0,58.0,23.0,36.52,medium,29,37,none,0,,,
S1_futsal_C1_20260724_075340_f003144.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,329.0,216.0,58.0,23.0,36.52,medium,29,37,none,0,,,
S1_futsal_C1_20260724_075340_f003152.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,320.0,218.0,58.0,24.0,37.31,medium,29,37,none,0,,,
S1_futsal_C1_20260724_075340_f003160.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,317.0,220.0,61.0,24.0,38.26,medium,29,37,none,0,,,
S1_futsal_C1_20260724_075340_f003168.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,315.0,222.0,67.0,24.0,40.1,medium,29,36,none,0,,,
S1_futsal_C1_20260724_075340_f003176.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,327.0,227.0,61.0,25.0,39.05,medium,30,36,none,0,,,
S1_futsal_C1_20260724_075340_f003184.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,347.0,230.0,63.0,27.0,41.24,medium,31,36,none,0,,,
S1_futsal_C1_20260724_075340_f003192.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,362.0,235.0,64.0,23.0,38.37,medium,32,36,none,0,,,
S1_futsal_C1_20260724_075340_f003200.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,390.0,235.0,66.0,23.0,38.96,medium,32,36,none,0,,,
S1_futsal_C1_20260724_075340_f003208.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,410.0,231.0,64.0,27.0,41.57,medium,31,36,none,0,,,
S1_futsal_C1_20260724_075340_f003216.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,433.0,229.0,66.0,24.0,39.8,medium,30,37,none,0,,,
S1_futsal_C1_20260724_075340_f003224.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,449.0,225.0,70.0,25.0,41.83,medium,29,36,none,0,,,
S1_futsal_C1_20260724_075340_f003232.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,465.0,223.0,67.0,24.0,40.1,medium,27,36,none,0,,,
S1_futsal_C1_20260724_075340_f003240.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,471.0,223.0,70.0,24.0,40.99,medium,27,36,none,0,,,
S1_futsal_C1_20260724_075340_f003248.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_moderate,476.0,222.0,70.0,25.0,41.83,medium,23,36,none,0,,,
S1_futsal_C1_20260724_075340_f003256.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,478.0,200.0,70.0,25.0,41.83,medium,17,36,none,0,,,
S1_futsal_C1_20260724_075340_f003264.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,479.0,169.0,70.0,27.0,43.47,medium,10,36,none,0,,,
S1_futsal_C1_20260724_075340_f003272.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,470.0,144.0,68.0,34.0,48.08,medium,10,37,none,0,,,
S1_futsal_C1_20260724_075340_f003280.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,444.0,146.0,62.0,24.0,38.57,medium,10,40,none,0,,,
S1_futsal_C1_20260724_075340_f003288.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,440.0,146.0,67.0,24.0,40.1,medium,10,40,none,0,,,
S1_futsal_C1_20260724_075340_f003296.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,420.0,151.0,74.0,28.0,45.52,medium,10,40,none,0,,,
S1_futsal_C1_20260724_075340_f003304.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,427.0,150.0,64.0,28.0,42.33,medium,10,40,none,0,,,
S1_futsal_C1_20260724_075340_f003312.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,420.0,145.0,78.0,36.0,52.99,medium,10,40,none,0,,,
S1_futsal_C1_20260724_075340_f003320.jpg,S1_futsal_C1_20260724_075340,C1_sizesweep_high,,blur_heavy,425.0,149.0,68.0,31.0,45.91,medium,10,40,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000014.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,784.0,153.0,82.0,23.0,43.43,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000021.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,783.0,153.0,84.0,23.0,43.95,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000028.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,786.0,153.0,81.0,23.0,43.16,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000035.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,786.0,153.0,81.0,23.0,43.16,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000042.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,786.0,153.0,79.0,23.0,42.63,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000049.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,786.0,151.0,79.0,24.0,43.54,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000056.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,785.0,153.0,82.0,23.0,43.43,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000063.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,786.0,153.0,79.0,23.0,42.63,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000070.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,785.0,151.0,81.0,24.0,44.09,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000077.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,784.0,153.0,82.0,23.0,43.43,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000084.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,786.0,153.0,81.0,23.0,43.16,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000091.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,784.0,153.0,82.0,23.0,43.43,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000098.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,783.0,153.0,82.0,23.0,43.43,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000105.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,785.0,153.0,81.0,23.0,43.16,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000112.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,785.0,153.0,81.0,23.0,43.16,medium,10,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000119.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,710.0,366.0,73.0,28.0,45.21,medium,82,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000126.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,711.0,366.0,73.0,27.0,44.4,medium,82,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000133.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,707.0,366.0,75.0,27.0,45.0,medium,83,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000140.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,708.0,368.0,73.0,28.0,45.21,medium,83,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000147.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,705.0,368.0,75.0,27.0,45.0,medium,84,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000154.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,705.0,368.0,75.0,29.0,46.64,medium,84,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000161.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,703.0,372.0,79.0,28.0,47.03,medium,85,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000168.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,699.0,388.0,76.0,28.0,46.13,medium,94,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000175.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,696.0,405.0,76.0,29.0,46.95,medium,100,0,none,0,,6.29,478
S1_futsal_C3cleanH_20260727_081120_f000182.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,695.0,420.0,75.0,29.0,46.64,medium,103,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000189.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,692.58,439.25,73.44,30.22,47.11,medium,116,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000196.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,691.62,459.75,70.68,30.77,46.63,medium,127,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000203.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,687.69,476.47,74.83,30.1,47.46,medium,134,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000210.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,687.0,488.0,73.0,30.0,46.8,medium,142,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000217.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,687.0,502.0,70.0,29.0,45.06,medium,145,0,none,0,,5.84,409
S1_futsal_C3cleanH_20260727_081120_f000224.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,687.53,516.57,70.8,30.51,46.47,medium,154,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000231.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,685.49,530.43,73.1,31.74,48.17,medium,158,0,none,0,,5.66,414
S1_futsal_C3cleanH_20260727_081120_f000238.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,685.0,541.0,70.0,32.0,47.33,medium,166,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000245.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,683.0,557.0,69.0,30.0,45.5,medium,174,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000252.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,683.0,569.0,69.0,30.0,45.5,medium,178,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000259.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,683.17,580.68,69.28,32.58,47.51,medium,187,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000266.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,681.98,594.29,70.05,31.57,47.03,medium,197,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000273.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,680.64,605.84,70.81,33.0,48.34,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000280.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,681.18,608.18,70.16,32.8,47.97,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000287.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,680.82,603.64,70.16,33.73,48.65,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000294.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,681.33,600.98,68.71,33.42,47.92,medium,202,0,none,0,,5.94,408
S1_futsal_C3cleanH_20260727_081120_f000301.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,679.34,597.96,70.2,33.04,48.16,medium,199,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000308.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,677.16,597.56,70.69,33.46,48.63,medium,200,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000315.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,675.85,597.31,70.68,33.64,48.76,medium,199,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000322.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,673.49,597.82,73.7,34.15,50.17,medium,197,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000329.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,673.09,599.64,71.31,35.34,50.2,medium,201,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000336.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,671.79,603.13,70.65,35.32,49.95,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000343.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,669.33,606.82,72.94,35.6,50.96,medium,207,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000350.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,671.32,610.6,68.26,32.64,47.2,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000357.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,670.52,613.57,68.42,33.11,47.6,medium,209,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000364.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,670.0,614.58,68.78,33.21,47.79,medium,210,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000371.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,669.98,614.78,68.72,33.8,48.19,medium,209,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000378.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,670.9,612.74,69.02,34.37,48.7,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000385.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,671.26,611.11,68.65,32.36,47.13,medium,205,0,none,0,,5.63,386
S1_futsal_C3cleanH_20260727_081120_f000392.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,673.0,610.5,67.3,32.36,46.67,medium,208,0,none,0,,5.53,372
S1_futsal_C3cleanH_20260727_081120_f000399.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,673.24,611.1,68.32,32.0,46.76,medium,208,0,none,0,,5.53,378
S1_futsal_C3cleanH_20260727_081120_f000406.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,674.82,611.49,66.83,32.36,46.51,medium,209,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000413.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,674.93,611.7,66.6,32.03,46.19,medium,206,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000420.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,675.07,611.86,65.84,31.25,45.36,medium,206,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000427.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,674.74,611.13,65.97,32.21,46.1,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000434.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,672.8,611.55,67.26,31.16,45.78,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000441.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,670.78,610.85,68.89,32.18,47.08,medium,206,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000448.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,668.53,610.07,70.95,32.94,48.34,medium,211,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000455.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,668.73,610.71,67.84,32.18,46.72,medium,210,0,none,0,,5.50,373
S1_futsal_C3cleanH_20260727_081120_f000462.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,668.71,606.39,69.8,32.66,47.75,medium,210,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000469.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,668.0,603.0,70.0,32.0,47.33,medium,204,0,none,0,,5.57,390
S1_futsal_C3cleanH_20260727_081120_f000476.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,667.0,604.0,67.0,31.0,45.57,medium,207,0,none,0,,5.98,401
S1_futsal_C3cleanH_20260727_081120_f000483.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,667.74,604.81,68.06,33.03,47.42,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000490.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,666.8,605.73,69.27,34.55,48.92,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000497.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,665.55,606.6,70.02,34.32,49.02,medium,206,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000504.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,665.0,608.0,70.0,31.0,46.58,medium,206,0,none,0,,5.38,377
S1_futsal_C3cleanH_20260727_081120_f000511.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,666.18,611.21,68.9,31.64,46.69,medium,207,0,none,0,,5.98,412
S1_futsal_C3cleanH_20260727_081120_f000518.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,674.56,612.64,71.15,34.89,49.82,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000525.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,695.6,610.77,69.3,32.95,47.79,medium,206,0,none,0,,5.63,390
S1_futsal_C3cleanH_20260727_081120_f000532.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,713.0,609.0,70.0,32.0,47.33,medium,209,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000539.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,729.0,609.0,69.0,32.0,46.99,medium,209,0,none,0,,5.57,384
S1_futsal_C3cleanH_20260727_081120_f000546.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,746.95,607.08,73.16,33.4,49.43,medium,207,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000553.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,757.08,606.01,73.84,32.78,49.2,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000560.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,763.68,603.6,71.97,33.68,49.24,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000567.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,759.0,603.0,73.0,31.0,47.57,medium,207,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000574.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,753.91,603.45,70.72,32.93,48.26,medium,207,0,none,0,,5.80,410
S1_futsal_C3cleanH_20260727_081120_f000581.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,747.73,602.8,71.92,32.7,48.5,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000588.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,742.16,603.4,70.03,32.77,47.91,medium,205,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000595.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,749.48,603.31,72.17,33.89,49.46,medium,209,0,none,0,,5.70,411
S1_futsal_C3cleanH_20260727_081120_f000602.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,754.0,604.0,73.0,32.0,48.33,medium,210,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000609.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,753.76,606.78,72.42,33.8,49.48,medium,207,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000616.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,747.27,611.81,73.09,34.02,49.87,medium,210,0,none,0,,5.57,407
S1_futsal_C3cleanH_20260727_081120_f000623.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,747.0,614.0,73.0,36.0,51.26,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000630.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,744.0,621.0,75.0,34.0,50.5,medium,206,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000637.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_heavy,742.29,630.19,77.93,35.99,52.96,medium,208,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000644.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,735.02,625.57,75.72,36.01,52.22,medium,202,0,none,0,,5.41,410
S1_futsal_C3cleanH_20260727_081120_f000651.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,728.72,625.12,75.69,35.96,52.17,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000658.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,720.89,627.07,75.45,35.62,51.84,medium,206,0,none,0,,5.18,391
S1_futsal_C3cleanH_20260727_081120_f000665.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_heavy,715.9,627.25,72.77,34.9,50.39,medium,204,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000672.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,714.01,669.57,74.09,38.99,53.75,medium,211,0,none,0,,5.21,386
S1_futsal_C3cleanH_20260727_081120_f000679.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_heavy,699.0,627.0,70.0,31.0,46.58,medium,210,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000686.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_heavy,686.0,610.0,67.0,31.0,45.57,medium,212,0,none,0,,5.66,379
S1_futsal_C3cleanH_20260727_081120_f000693.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,673.91,594.4,65.53,30.66,44.83,medium,211,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000700.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,664.21,585.49,64.13,30.85,44.48,medium,211,0,none,0,,6.17,396
S1_futsal_C3cleanH_20260727_081120_f000707.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,652.0,578.0,64.0,30.0,43.82,medium,209,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000714.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,,650.53,578.9,64.53,31.15,44.83,medium,211,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000721.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,662.0,575.0,63.0,30.0,43.47,medium,207,0,none,0,,,
S1_futsal_C3cleanH_20260727_081120_f000728.jpg,S1_futsal_C3cleanH_20260727_081120,C3_PAIR_clean,S1_pair_sec000,blur_moderate,704.6,570.91,66.27,30.03,44.61,medium,209,0,none,0,,,
